time,count,min,max,median,mean,std,sem,field,pval
2022-10-15 10:59:29,105,0.8352941176470589,0.9294117647058824,0.8941176470588236,0.8907189542483662,0.018521279155647597,0.0018074917679096639,rd_grass,
2022-10-20 11:01:01,121,0.8627450980392157,0.9607843137254902,0.9215686274509803,0.9204666990763248,0.017975998665856998,0.0016341816968960907,rd_grass,1.7311895630128516e-108
2022-10-22 10:50:09,126,0.8156862745098039,0.9098039215686274,0.8823529411764706,0.8792717086834735,0.01804278197780159,0.0016073787729807873,rd_grass,2.119839145719374e-179
2022-10-25 11:00:39,126,0.6823529411764706,0.9490196078431372,0.9254901960784314,0.9109866168689699,0.043881394862608634,0.003909265362610087,rd_grass,1.285338180024216e-146
2022-11-01 10:51:09,126,0.6784313725490196,0.9647058823529412,0.9490196078431372,0.9342047930283225,0.048254568880345794,0.004298858668969947,rd_grass,3.6866835480735807e-153
2022-11-09 11:03:01,126,0.8392156862745098,0.9803921568627451,0.9607843137254902,0.9563647681294741,0.022380848289258383,0.0019938444362802513,rd_grass,1.300413276155018e-182
2022-12-01 10:53:19,126,0.9254901960784314,0.9803921568627451,0.9647058823529412,0.9623716153127915,0.011859546877239694,0.001056532408976565,rd_grass,1.3365111582893657e-152
2022-12-06 10:54:31,126,0.9411764705882353,0.9803921568627451,0.9803921568627451,0.9758169934640522,0.007761007900024768,0.0006914055366175854,rd_grass,5.456329126709914e-151
2022-12-14 11:03:49,126,0.8509803921568627,0.9372549019607843,0.9058823529411765,0.9046685340802989,0.016307825054851267,0.0014528165256833666,rd_grass,6.151709970621391e-178
2022-12-16 10:54:41,126,0.7686274509803922,0.9803921568627451,0.9803921568627451,0.9702147525676937,0.028877515585841083,0.00257261355960576,rd_grass,8.56342058536387e-134
2023-01-03 11:03:49,126,0.8156862745098039,0.8980392156862745,0.8745098039215686,0.8712418300653595,0.01682564553569608,0.0014989476406161246,rd_grass,2.759911804468406e-113
2023-01-08 11:04:31,126,0.8392156862745098,0.9137254901960784,0.8823529411764706,0.8814192343604109,0.013453156791281326,0.001198502463893471,rd_grass,1.1609511681785824e-90
2023-01-18 11:04:01,126,0.9058823529411765,0.9803921568627451,0.9529411764705882,0.9489262371615312,0.01511134603601231,0.0013462257028510139,rd_grass,6.922902977033879e-78
2023-01-20 10:52:49,106,0.8431372549019608,0.9450980392156862,0.9137254901960784,0.9116907140214576,0.02044978291677351,0.0019862585035337207,rd_grass,7.024211734156112e-89
2023-01-30 10:52:09,126,0.7764705882352941,0.9294117647058824,0.9019607843137255,0.8960161842514786,0.024303754503881978,0.002165150537280725,rd_grass,2.4621010974108217e-83
2023-02-07 11:02:21,126,0.8745098039215686,0.9686274509803922,0.9372549019607843,0.9338313103018987,0.018473137594284487,0.0016457178984891892,rd_grass,8.824227284272288e-86
2023-02-14 10:51:41,126,0.8392156862745098,0.9215686274509803,0.8862745098039215,0.8868347338935576,0.017219740975153938,0.0015340564528099677,rd_grass,1.1855080771506044e-76
2023-03-01 10:48:59,126,0.8901960784313725,0.9568627450980393,0.9411764705882353,0.9368814192343603,0.013444081273692853,0.00119769395252624,rd_grass,1.547225004917434e-82
2023-04-03 10:56:29,126,0.9529411764705882,0.9803921568627451,0.9803921568627451,0.980174291938998,0.0024358038970585956,0.00021699865819433447,rd_grass,4.124791071696808e-30
2023-04-05 10:50:31,126,0.9215686274509803,0.9647058823529412,0.9529411764705882,0.9533769063180828,0.0055727689000978475,0.0004964617123770287,rd_grass,1.9433570167546656e-101
2023-04-13 10:56:19,126,0.9411764705882353,0.9764705882352941,0.9666666666666667,0.966417678182384,0.004700069855345978,0.0004187155022049717,rd_grass,1.8556813374836728e-44
2023-04-15 10:46:21,126,0.9764705882352941,0.9803921568627451,0.9803921568627451,0.9803610333022098,0.00034797198529408366,3.0999808313476224e-05,rd_grass,6.634448670914808e-36
2023-05-03 10:56:19,126,0.9098039215686274,0.9686274509803922,0.9607843137254902,0.959819483348895,0.008833884133218338,0.0007869849481181311,rd_grass,3.3580314220808227e-46
2023-05-18 10:56:21,126,0.5019607843137255,0.6039215686274509,0.5196078431372549,0.5223155929038282,0.016562179830918195,0.0014754762501293678,rd_grass,3.869046907289588e-219
2023-05-20 10:46:29,126,0.43137254901960786,0.4980392156862745,0.4549019607843137,0.4555555555555557,0.013609397432650263,0.0012124214865099564,rd_grass,2.331826253541881e-262
2023-05-28 10:56:21,126,0.615686274509804,0.7333333333333333,0.6901960784313725,0.6879240585122937,0.022229653146569387,0.0019803749024115223,rd_grass,1.4650817822898654e-165
2023-05-30 10:46:29,118,0.5215686274509804,0.7254901960784313,0.6803921568627451,0.6700564971751413,0.034780484918770484,0.0032018031614415537,rd_grass,4.255323459814101e-125
2023-06-04 10:46:21,126,0.6980392156862745,0.8196078431372549,0.7784313725490196,0.7721755368814192,0.025948987456195418,0.002311719537970903,rd_grass,1.0997755066825375e-92
2023-06-09 10:46:29,126,0.7333333333333333,0.8901960784313725,0.8490196078431372,0.8404295051353877,0.03300848386414225,0.002940629463725626,rd_grass,2.5688488947164024e-28
2023-06-12 10:56:29,126,0.6705882352941176,0.9019607843137255,0.8745098039215686,0.8597572362278244,0.04035817428783154,0.0035953919271613103,rd_grass,6.383719666419365e-21
2023-06-14 10:50:31,126,0.7647058823529411,0.9098039215686274,0.8823529411764706,0.8686585745409275,0.03257779067982619,0.0029022602652844505,rd_grass,0.17377738115808009
2023-06-24 10:46:21,126,0.7686274509803922,0.9411764705882353,0.9176470588235294,0.9028322440087148,0.033954192699028087,0.003024879902958673,rd_grass,5.8383016691735725e-62
